X1,X2,X3,X4,X5,X6,scale,U,negUlog,hf,T,status
0,0,0,1,0,0,1,0.097040357,2.332628335,1.105170918,211.06494,1
0,1,1,1,0,1,1,0.064388399,2.742821805,4.953032424,55.3766172,1
1,1,1,0,1,0,1,0.697605611,0.360101363,9.025013499,3.990036839,1
0,1,1,0,0,0,1,0.509761599,0.673812116,2.225540928,30.27633,1
0,1,0,0,0,0,1,0.93182126,0.070614264,2.013752707,3.50660057,1
0,1,0,0,0,0,1,0.018061257,4.01398616,2.013752707,199.3286537,1
0,1,1,0,0,0,1,0.080813321,2.515613463,2.225540928,113.0337991,1
0,1,0,1,0,1,1,0.219604951,1.515925026,4.48168907,33.82485938,1
0,1,1,1,0,1,1,0.73953405,0.301734953,4.953032424,6.091923636,1
1,0,1,0,1,0,1,0.419624766,0.868394381,4.48168907,19.37649772,1
1,0,1,0,1,0,1,0.25852345,1.352768874,4.48168907,30.18435356,1
0,1,1,1,0,1,1,0.082014344,2.500861124,4.953032424,50.49151529,1
0,0,0,1,0,0,1,0.669334396,0.4014715,1.105170918,36.32664353,1
1,0,0,0,0,0,1,0.148542197,1.906886207,2.013752707,94.69316662,1
0,1,1,0,0,0,1,0.031770862,3.449205708,2.225540928,154.9828028,1
1,0,1,1,1,0,1,0.88041439,0.127362584,4.953032424,2.57140623,1
0,0,1,1,0,0,1,0.184311661,1.691127146,1.221402758,138.4577802,1
0,0,1,1,0,0,1,0.258274524,1.353732215,1.221402758,110.8342196,1
1,1,0,0,0,0,1,0.258773257,1.351803057,4.055199967,33.33505297,1
1,1,1,1,1,1,1,0.395053502,0.928734074,20.08553692,4.623894684,1
1,0,0,1,0,0,1,0.527099136,0.640366633,2.225540928,28.7735276,1
1,0,1,1,1,0,1,0.991026964,0.009013537,4.953032424,0.181980165,1
0,1,1,1,0,1,1,0.625890201,0.46858032,4.953032424,9.460473508,1
0,1,0,1,0,1,1,0.362524932,1.01466203,4.48168907,22.64017012,1
0,1,0,1,0,1,1,0.459202078,0.778264908,4.48168907,17.36543735,1
0,1,1,1,0,1,1,0.454603334,0.788330033,4.953032424,15.91610887,1
1,1,1,0,1,0,1,0.781798962,0.246157654,9.025013499,2.72750455,1
0,1,0,0,0,0,1,0.372226584,0.988252512,2.013752707,49.07516739,1
0,1,1,0,0,0,1,0.580846079,0.543269481,2.225540928,24.41067132,1
0,0,1,0,0,0,1,0.150621745,1.892983586,1.105170918,171.2842381,1
1,0,0,1,0,0,1,0.877313509,0.130890872,2.225540928,5.88130598,1
0,0,0,0,0,0,1,0.464757903,0.766238648,1,76.62386477,1
0,1,1,0,0,0,1,0.003734051,5.590261696,2.225540928,251.1866497,1
1,1,0,1,0,1,1,0.294666848,1.221909889,9.025013499,13.5391475,1
0,0,1,1,0,0,1,0.924492605,0.078510228,1.221402758,6.427873775,1
1,0,0,1,0,0,1,0.164833287,1.802820695,2.225540928,81.00595553,1
0,0,1,1,0,0,1,0.66355453,0.410144243,1.221402758,33.5797705,1
0,1,0,1,0,1,1,0.375872598,0.978505028,4.48168907,21.83339836,1
1,1,0,1,0,1,1,0.227208815,1.481885793,9.025013499,16.41976262,1
1,1,1,0,1,0,1,0.175223986,1.741690201,9.025013499,19.29847752,1
1,1,0,0,0,0,1,0.999843666,0.000156346,4.055199967,0.003855442,1
0,1,1,1,0,1,1,0.748214547,0.290065515,4.953032424,5.85632175,1
0,0,0,1,0,0,1,0.087567066,2.435350315,1.105170918,220.3596091,1
1,1,0,0,0,0,1,0.45798159,0.780926292,4.055199967,19.25740526,1
0,1,0,1,0,1,1,0.048473179,3.026744647,4.48168907,67.53580178,1
0,1,0,1,0,1,1,0.715044177,0.335410952,4.48168907,7.484029936,1
0,0,0,0,0,0,1,0.451317708,0.795583736,1,79.55837357,1
1,0,0,0,0,0,1,0.069259862,2.669889727,2.013752707,132.5828001,1
1,1,0,1,0,1,1,0.945453002,0.056091099,9.025013499,0.62150709,1
0,0,1,0,0,0,1,0.114653575,2.165840092,1.105170918,195.9733157,1
1,1,1,1,1,1,1,0.073140015,2.615379659,20.08553692,13.02120859,1
1,1,0,0,0,0,1,0.447594132,0.803868412,4.055199967,19.82315099,1
0,1,1,1,0,1,1,0.733242373,0.310278973,4.953032424,6.264424416,1
1,0,1,0,1,0,1,0.587422371,0.532011176,4.48168907,11.87077388,1
0,1,0,1,0,1,1,0.134620303,2.005297037,4.48168907,44.74422489,1
1,0,0,0,0,0,1,0.961239646,0.03953153,2.013752707,1.963077666,1
0,1,0,1,0,1,1,0.950540261,0.05072476,4.48168907,1.131822391,1
1,0,0,0,0,0,1,0.010397044,4.566233721,2.013752707,226.7524559,1
1,0,0,1,0,0,1,0.73083959,0.313561282,2.225540928,14.08921662,1
1,1,1,0,1,0,1,0.452792184,0.792322013,9.025013499,8.779178146,1
0,0,0,1,0,0,1,0.939883233,0.061999632,1.105170918,5.60995868,1
0,1,1,1,0,1,1,0.906675671,0.097970477,4.953032424,1.97798981,1
1,1,0,0,0,0,1,0.243001365,1.41468822,4.055199967,34.88578199,1
0,0,1,0,0,0,1,0.466149813,0.76324821,1.105170918,69.061554,1
1,1,1,1,1,1,1,0.142182012,1.95064727,20.08553692,9.7117009,1
0,0,1,0,0,0,1,0.695687056,0.362855352,1.105170918,32.83251,1
0,0,1,1,0,0,1,0.6338363,0.455964559,1.221402758,37.3312207,1
0,1,0,1,0,1,1,0.523639552,0.646951709,4.48168907,14.43544384,1
1,0,1,0,1,0,1,0.831849004,0.184104341,4.48168907,4.1079231,1
1,0,1,1,1,0,1,0.672375336,0.396938559,4.953032424,8.014051298,1
0,0,0,0,0,0,1,0.014187845,4.255369671,1,425.5369671,1
1,1,1,1,1,1,1,0.841531116,0.172532289,20.08553692,0.858987686,1
0,1,1,0,0,0,1,0.63037197,0.461445205,2.225540928,20.73406962,1
1,1,1,1,1,1,1,0.92354761,0.079532926,20.08553692,0.395971124,1
1,0,0,1,0,0,1,0.941228581,0.060569256,2.225540928,2.721552123,1
0,0,0,0,0,0,1,0.403127959,0.90850125,1,90.85012502,1
1,1,0,1,0,1,1,0.237102072,1.439264549,9.025013499,15.94750578,1
1,1,0,1,0,1,1,0.634126032,0.455507556,9.025013499,5.047167586,1
1,1,1,1,1,1,1,0.055805164,2.885888866,20.08553692,14.36799463,1
1,0,1,0,1,0,1,0.306212556,1.183475791,4.48168907,26.40691428,1
0,1,1,0,0,0,1,0.522510632,0.649109947,2.225540928,29.16638999,1
0,1,1,0,0,0,1,0.931811159,0.070625104,2.225540928,3.173390467,1
1,1,0,1,0,1,1,0.517909205,0.657955332,9.025013499,7.290352889,1
0,0,1,0,0,0,1,0.00064309,7.349226062,1.105170918,664.9854735,1
0,1,0,1,0,1,1,0.055297816,2.895021862,4.48168907,64.59666917,1
0,0,0,0,0,0,1,0.960412259,0.04039265,1,4.039264978,1
1,0,1,0,1,0,1,0.883842185,0.123476756,4.48168907,2.755138831,1
1,1,0,0,0,0,1,0.745618151,0.293541672,4.055199967,7.238648503,1
1,0,1,0,1,0,1,0.483714879,0.726259639,4.48168907,16.20504295,1
1,0,1,0,1,0,1,0.476338621,0.74162629,4.48168907,16.54791927,1
1,0,0,0,0,0,1,0.440464446,0.819925549,2.013752707,40.71629781,1
1,1,0,1,0,1,1,0.791501514,0.233823486,9.025013499,2.590838079,1
0,0,0,1,0,0,1,0.411928969,0.886904349,1.105170918,80.25042415,1
1,1,0,1,0,1,1,0.788037582,0.238209498,9.025013499,2.639436468,1
1,0,1,1,1,0,1,0.843985969,0.169619408,4.953032424,3.424556794,1
0,1,0,0,0,0,1,0.332873269,1.099993436,2.013752707,54.62405748,1
0,0,1,1,0,0,1,0.047532566,3.0463402,1.221402758,249.4132406,1
0,0,1,1,0,0,1,0.890747675,0.115694085,1.221402758,9.472230508,1
1,0,1,1,1,0,1,0.087161963,2.439987249,4.953032424,49.26249295,1
1,0,0,1,0,0,1,0.019056907,3.960325687,2.225540928,177.9489039,1
0,1,1,0,0,0,1,0.046576844,3.066651765,2.225540928,137.7935461,1
0,1,1,0,0,0,1,0.417231628,0.87411375,2.225540928,39.27646257,1
1,1,1,0,1,0,1,0.708934235,0.343992514,9.025013499,3.8115457,1
0,1,0,1,0,1,1,0.418681974,0.87064366,4.48168907,19.42668593,1
0,0,0,1,0,0,1,0.980807566,0.019379,1.105170918,1.753484421,1
1,0,0,0,0,0,1,0.957634441,0.04328916,2.013752707,2.149676046,1
0,1,1,0,0,0,1,0.240412534,1.425398938,2.225540928,64.04730281,1
1,1,0,1,0,1,1,0.53404831,0.627268977,9.025013499,6.950338377,1
1,0,1,0,1,0,1,0.36080344,1.019421955,4.48168907,22.74637841,1
0,0,1,0,0,0,1,0.139006861,1.973231984,1.105170918,178.5454133,1
1,0,0,0,0,0,1,0.090826956,2.398799162,2.013752707,119.120841,1
1,0,0,0,0,0,1,0.995423875,0.004586627,2.013752707,0.227765179,1
0,0,1,0,0,0,1,0.795028402,0.229377439,1.105170918,20.75492901,1
1,0,0,0,0,0,1,0.951483593,0.049732835,2.013752707,2.469659515,1
0,1,1,0,0,0,1,0.600562804,0.509888056,2.225540928,22.91074721,1
1,1,0,1,0,1,1,0.441406321,0.817789466,9.025013499,9.06136557,1
1,0,0,1,0,0,1,0.209472652,1.563162086,2.225540928,70.23740009,1
0,1,0,1,0,1,1,0.769791888,0.261635076,4.48168907,5.837867638,1
1,0,0,0,0,0,1,0.096639713,2.336765519,2.013752707,116.0403415,1
0,0,0,0,0,0,1,0.907873,0.096650778,1,9.665077773,1
0,1,1,1,0,1,1,0.42422284,0.857496396,4.953032424,17.31255365,1
1,1,1,0,1,0,1,0.901842831,0.103315019,9.025013499,1.144763037,1
0,0,0,1,0,0,1,0.357516496,1.028573775,1.105170918,93.06920391,1
0,1,0,0,0,0,1,0.978173013,0.022068719,2.013752707,1.095900171,1
0,1,0,1,0,1,1,0.122780566,2.09735653,4.48168907,46.79834985,1
1,0,0,1,0,0,1,0.018223766,4.0050287,2.225540928,179.9575397,1
1,1,0,1,0,1,1,0.358499232,1.02582876,9.025013499,11.36650665,1
1,0,0,0,0,0,1,0.208843837,1.566168495,2.013752707,77.7736258,1
0,0,0,1,0,0,1,0.193543879,1.642251028,1.105170918,148.597018,1
1,1,1,1,1,1,1,0.3770822,0.975292078,20.08553692,4.855693337,1
1,1,1,1,1,1,1,0.286513877,1.249968307,20.08553692,6.223225754,1
1,1,1,0,1,0,1,0.787228337,0.239236937,9.025013499,2.650820824,1
1,1,1,1,1,1,1,0.424727038,0.85630858,20.08553692,4.263309381,1
0,1,1,0,0,0,1,0.00275264,5.895194978,2.225540928,264.8881853,1
1,0,0,1,0,0,1,0.109058554,2.21587035,2.225540928,99.5654729,1
1,1,0,0,0,0,1,0.47113838,0.752603428,4.055199967,18.55897203,1
1,1,1,0,1,0,1,0.70932079,0.343447401,9.025013499,3.805505673,1
1,0,0,0,0,0,1,0.720849302,0.327325176,2.013752707,16.25448722,1
1,0,0,0,0,0,1,0.97769932,0.0225531,2.013752707,1.119953821,1
1,0,1,1,1,0,1,0.442400949,0.815538685,4.953032424,16.46544207,1
0,1,1,1,0,1,1,0.21190472,1.551618541,4.953032424,31.32663806,1
0,0,0,0,0,0,1,0.865476791,0.144474721,1,14.44747207,1
0,1,0,1,0,1,1,0.791568222,0.23373921,4.48168907,5.215426744,1
1,1,0,1,0,1,1,0.042672189,3.154207878,9.025013499,34.9496195,1
0,0,1,1,0,0,1,0.992471039,0.007557447,1.221402758,0.618751397,1
0,0,0,1,0,0,1,0.629857937,0.462260981,1.105170918,41.82710328,1
1,0,1,1,1,0,1,0.715449414,0.334844383,4.953032424,6.760391507,1
0,0,1,0,0,0,1,0.256323334,1.361315609,1.105170918,123.17693,1
1,0,0,1,0,0,1,0.6789092,0.387267887,2.225540928,17.40106784,1
1,0,1,0,1,0,1,0.855879043,0.155626218,4.48168907,3.472490289,1
1,0,1,0,1,0,1,0.584666213,0.536714171,4.48168907,11.97571188,1
0,1,0,1,0,1,1,0.705021845,0.34952649,4.48168907,7.798990175,1
0,0,1,0,0,0,1,0.067613144,2.693952874,1.105170918,243.7589363,1
0,0,1,0,0,0,1,0.776061423,0.253523608,1.105170918,22.9397647,1
1,1,1,0,1,0,1,0.232994937,1.456738556,9.025013499,16.14112329,1
0,1,0,0,0,0,1,0.002205776,6.116676093,2.013752707,303.7451456,1
1,0,0,0,0,0,1,0.296830983,1.214592383,2.013752707,60.31487273,1
0,1,1,0,0,0,1,0.646013247,0.43693527,2.225540928,19.63276722,1
0,1,1,1,0,1,1,0.652089587,0.427573324,4.953032424,8.632556521,1
0,1,1,0,0,0,1,0.074926368,2.591249411,2.225540928,116.4323414,1
0,1,1,1,0,1,1,0.998225241,0.001776336,4.953032424,0.035863606,1
0,0,1,1,0,0,1,0.28479819,1.255974456,1.221402758,102.8304913,1
0,1,0,1,0,1,1,0.536936383,0.621875659,4.48168907,13.87592154,1
1,1,1,0,1,0,1,0.665653409,0.40698615,9.025013499,4.509535085,1
1,1,1,1,1,1,1,0.389419882,0.94309713,20.08553692,4.69540413,1
1,0,0,1,0,0,1,0.260816102,1.343939709,2.225540928,60.38710371,1
0,1,0,0,0,0,1,0.923491859,0.079593295,2.013752707,3.952486065,1
0,1,1,1,0,1,1,0.578662465,0.547035934,4.953032424,11.04446502,1
0,0,1,1,0,0,1,0.549223982,0.599248939,1.221402758,49.0623535,1
0,0,0,1,0,0,1,0.971482457,0.028932068,1.105170918,2.617881778,1
1,1,1,0,1,0,1,0.082857624,2.490631518,9.025013499,27.59698386,1
0,1,1,0,0,0,1,0.545280355,0.606455204,2.225540928,27.24978886,1
1,1,0,1,0,1,1,0.917382766,0.086230483,9.025013499,0.955460983,1
1,1,0,1,0,1,1,0.235064915,1.447893569,9.025013499,16.04311805,1
1,0,0,1,0,0,1,0.042428181,3.159942501,2.225540928,141.9853691,1
1,1,1,0,1,0,1,0.619547004,0.478766707,9.025013499,5.30488632,1
1,1,1,0,1,0,1,0.20530889,1.583239655,9.025013499,17.54279542,1
0,0,0,0,0,0,1,0.197779913,1.620600417,1,162.0600417,1
0,0,1,0,0,0,1,0.985195986,0.014914687,1.105170918,1.349536649,1
1,1,1,1,1,1,1,0.886083222,0.120944402,20.08553692,0.602146722,1
0,0,0,0,0,0,1,0.003000996,5.808810943,1,580.8810943,1
0,0,0,1,0,0,1,0.517566037,0.658618155,1.105170918,59.59423508,1
1,1,0,1,0,1,1,0.990136412,0.009912556,9.025013499,0.109834251,1
1,1,0,0,0,0,1,0.934232007,0.06803047,4.055199967,1.677610732,1
1,1,0,1,0,1,1,0.145798114,1.925532394,9.025013499,21.33550708,1
0,0,0,1,0,0,1,0.786362408,0.240337514,1.105170918,21.74663759,1
1,1,0,0,0,0,1,0.378506507,0.971522014,4.055199967,23.95743791,1
0,1,0,1,0,1,1,0.154891029,1.86503345,4.48168907,41.61452123,1
0,1,0,1,0,1,1,0.3727068,0.986963227,4.48168907,22.0221263,1
0,0,0,1,0,0,1,0.952987181,0.048153826,1.105170918,4.357138391,1
1,0,1,0,1,0,1,0.753905151,0.282488713,4.48168907,6.303175176,1
1,0,1,1,1,0,1,0.346522818,1.059806611,4.953032424,21.39712645,1
1,1,0,0,0,0,1,0.21528669,1.535784699,4.055199967,37.87198441,1
1,1,1,0,1,0,1,0.469156266,0.756819376,9.025013499,8.385797716,1
0,0,1,0,0,0,1,0.715031318,0.335428936,1.105170918,30.35086524,1
0,1,0,0,0,0,1,0.79099524,0.234463329,2.013752707,11.64310436,1
0,1,0,1,0,1,1,0.51186297,0.669698327,4.48168907,14.9429895,1
1,0,1,0,1,0,1,0.34553579,1.062659052,4.48168907,23.71112844,1
1,1,0,1,0,1,1,0.200199234,1.608442237,9.025013499,17.82204799,1
0,0,0,0,0,0,1,0.671164481,0.398741044,1,39.87410443,1
0,1,0,0,0,0,1,0.581528194,0.542095824,2.013752707,26.91968195,1
0,0,1,1,0,0,1,0.055720391,2.887409121,1.221402758,236.4010644,1
1,1,0,0,0,0,1,0.886784486,0.120153296,4.055199967,2.962943807,1
0,0,0,0,0,0,1,0.390140631,0.941248014,1,94.12480137,1
0,0,1,1,0,0,1,0.939229032,0.062695919,1.221402758,5.133107734,1
0,0,0,1,0,0,1,0.895092721,0.110827967,1.105170918,10.02812916,1
1,1,0,1,0,1,1,0.23248846,1.458914688,9.025013499,16.16523552,1
1,0,0,1,0,0,1,0.762482894,0.271175205,2.225540928,12.1846874,1
1,1,1,0,1,0,1,0.210764292,1.55701487,9.025013499,17.25221652,1
0,0,1,0,0,0,1,0.669483958,0.401248075,1.105170918,36.30642724,1
1,0,1,0,1,0,1,0.299346981,1.206151907,4.48168907,26.91288682,1
0,1,0,1,0,1,1,0.012198284,4.406460028,4.48168907,98.32141318,1
0,0,1,1,0,0,1,0.428894368,0.846544618,1.221402758,69.30921124,1
0,1,1,1,0,1,1,0.948737124,0.052623522,4.953032424,1.062450584,1
0,1,1,0,0,0,1,0.4222972,0.862045948,2.225540928,38.73422126,1
1,1,0,0,0,0,1,0.14797019,1.910744446,4.055199967,47.11837792,1
1,1,1,0,1,0,1,0.083665223,2.480931885,9.025013499,27.48950886,1
0,1,1,0,0,0,1,0.771729415,0.259121289,2.225540928,11.64307004,1
1,0,1,1,1,0,1,0.069739002,2.662995554,4.953032424,53.76495298,1
1,1,0,0,0,0,1,0.055338058,2.89429439,4.055199967,71.37242094,1
1,1,1,0,1,0,1,0.820637405,0.197673918,9.025013499,2.19028944,1
1,1,1,1,1,1,1,0.956447341,0.044529545,20.08553692,0.221699551,1
1,0,1,0,1,0,1,0.031434805,3.459839556,4.48168907,77.19945543,1
1,0,0,0,0,0,1,0.365275017,1.007104739,2.013752707,50.01134125,1
0,1,0,0,0,0,1,0.542179033,0.612159013,2.013752707,30.39891692,1
0,1,0,1,0,1,1,0.560868841,0.578268196,4.48168907,12.90290752,1
1,1,1,0,1,0,1,0.231344155,1.463848829,9.025013499,16.21990736,1
1,0,0,1,0,0,1,0.988724795,0.011339252,2.225540928,0.509505439,1
1,0,1,1,1,0,1,0.936387309,0.065726096,4.953032424,1.326986994,1
1,1,1,0,1,0,1,0.36224682,1.015429476,9.025013499,11.25127931,1
1,1,1,0,1,0,1,0.679639162,0.386193266,9.025013499,4.279143358,1
0,1,0,1,0,1,1,0.456569368,0.784014634,4.48168907,17.49373108,1
1,0,0,0,0,0,1,0.300029049,1.203875978,2.013752707,59.78271185,1
0,1,0,0,0,0,1,0.121052678,2.111529471,2.013752707,104.8554504,1
0,1,1,0,0,0,1,0.79108883,0.234345016,2.225540928,10.52980034,1
1,0,1,1,1,0,1,0.491097076,0.711113461,4.953032424,14.35713316,1
1,1,0,1,0,1,1,0.937237517,0.064818542,9.025013499,0.71820992,1
0,1,1,1,0,1,1,0.146067034,1.923689629,4.953032424,38.83862378,1
1,0,0,1,0,0,1,0.156391318,1.855393966,2.225540928,83.36822486,1
0,0,0,0,0,0,1,0.985731544,0.01437123,1,1.43712297,1
1,0,0,1,0,0,1,0.886376088,0.12061394,2.225540928,5.419533654,1
0,1,0,0,0,0,1,0.901073383,0.104168578,2.013752707,5.172858499,1
1,1,0,0,0,0,1,0.888816351,0.117864645,4.055199967,2.90650635,1
1,1,0,0,0,0,1,0.932962811,0.069389939,4.055199967,1.711134827,1
1,0,1,1,1,0,1,0.02223856,3.805927569,4.953032424,76.8403524,1
0,0,1,1,0,0,1,0.046869262,3.060393215,1.221402758,250.5638042,1
0,1,1,0,0,0,1,0.755597392,0.280246595,2.225540928,12.59229121,1
1,0,1,0,1,0,1,0.995500472,0.004509682,4.48168907,0.100624599,1
1,0,0,0,0,0,1,0.61427486,0.487312796,2.013752707,24.19923729,1
1,1,0,0,0,0,1,0.525193693,0.643988145,4.055199967,15.88055214,1
0,0,0,1,0,0,1,0.573224339,0.556478122,1.105170918,50.35222275,1
1,0,0,0,0,0,1,0.496056984,0.701064472,2.013752707,34.81383137,1
0,0,0,1,0,0,1,0.518364997,0.657075657,1.105170918,59.45466407,1
0,1,0,1,0,1,1,0.354606888,1.036745461,4.48168907,23.13291807,1
0,1,0,0,0,0,1,0.692444063,0.367527819,2.013752707,18.25089136,1
0,0,1,1,0,0,1,0.770248237,0.261042431,1.221402758,21.3723466,1
0,0,1,1,0,0,1,0.323716346,1.127887621,1.221402758,92.34362811,1
1,0,1,1,1,0,1,0.820157962,0.198258321,4.953032424,4.002766463,1
0,1,0,1,0,1,1,0.021808339,3.825462857,4.48168907,85.35761399,1
0,1,0,1,0,1,1,0.68823675,0.373622386,4.48168907,8.336642288,1
0,1,0,0,0,0,1,0.611225337,0.492289587,2.013752707,24.44637741,1
0,0,0,0,0,0,1,0.59380793,0.521199363,1,52.11993626,1
1,1,1,1,1,1,1,0.882533155,0.124958922,20.08553692,0.622133838,1
1,1,0,1,0,1,1,0.657319421,0.419585198,9.025013499,4.649136514,1
1,1,1,1,1,1,1,0.577187734,0.549587703,20.08553692,2.736236056,1
1,0,1,1,1,0,1,0.593779238,0.521247682,4.953032424,10.5238092,1
1,1,0,1,0,1,1,0.69827567,0.359141312,9.025013499,3.979399166,1
0,1,1,1,0,1,1,0.023806908,3.737779481,4.953032424,75.46446623,1
1,0,1,0,1,0,1,0.047747696,3.041824468,4.48168907,67.87227808,1
1,0,1,1,1,0,1,0.263108669,1.335188143,4.953032424,26.95698369,1
1,1,1,1,1,1,1,0.570724352,0.560848933,20.08553692,2.792302416,1
1,0,0,1,0,0,1,0.685047641,0.378266894,2.225540928,16.99662716,1
0,1,1,0,0,0,1,0.3932852,0.933220231,2.225540928,41.93228795,1
1,1,0,0,0,0,1,0.754574746,0.281600939,4.055199967,6.94419365,1
0,1,1,1,0,1,1,0.875886147,0.132519166,4.953032424,2.675515808,1
1,1,0,1,0,1,1,0.93415007,0.068118179,9.025013499,0.75477094,1
0,0,1,1,0,0,1,0.156358445,1.855604183,1.221402758,151.924021,1
1,1,1,0,1,0,1,0.970188736,0.030264654,9.025013499,0.335341922,1
1,1,1,0,1,0,1,0.158604345,1.841342577,9.025013499,20.40265731,1
0,0,0,1,0,0,1,0.55634792,0.586361425,1.105170918,53.05617577,1
1,0,1,1,1,0,1,0.886085906,0.120941374,4.953032424,2.441764227,1
1,0,1,0,1,0,1,0.86100698,0.149652668,4.48168907,3.33920237,1
1,0,0,1,0,0,1,0.835457146,0.179776224,2.225540928,8.077866453,1
1,0,1,1,1,0,1,0.944956228,0.056616672,4.953032424,1.143070894,1
1,1,0,0,0,0,1,0.414218808,0.881360922,4.055199967,21.73409276,1
1,0,0,0,0,0,1,0.622371601,0.474217935,2.013752707,23.54896572,1
0,0,0,0,0,0,1,0.782934407,0.244706357,1,24.47063573,1
0,0,1,0,0,0,1,0.570229111,0.561717049,1.105170918,50.82626046,1
1,0,0,0,0,0,1,0.055348811,2.89410011,2.013752707,143.7167583,1
1,0,1,0,1,0,1,0.605767146,0.501259614,4.48168907,11.1846138,1
0,0,1,1,0,0,1,0.816507606,0.202719051,1.221402758,16.59723212,1
1,1,1,0,1,0,1,0.09778103,2.325024683,9.025013499,25.76200782,1
0,0,0,0,0,0,1,0.615004612,0.486125512,1,48.61255118,1
0,1,1,0,0,0,1,0.384668262,0.955373972,2.225540928,42.92771972,1
0,1,1,0,0,0,1,0.072486693,2.624352281,2.225540928,117.9197492,1
0,0,0,0,0,0,1,0.478611058,0.736866998,1,73.68669982,1
1,0,1,1,1,0,1,0.351090279,1.046711884,4.953032424,21.13274846,1
0,0,0,0,0,0,1,0.913949231,0.089980255,1,8.99802546,1
0,1,1,1,0,1,1,0.977221392,0.023042048,4.953032424,0.465210934,1
0,1,1,1,0,1,1,0.090862622,2.398406559,4.953032424,48.42299329,1
0,1,1,0,0,0,1,0.313966716,1.1584683,2.225540928,52.0533361,1
1,0,1,0,1,0,1,0.247954911,1.394508361,4.48168907,31.1156874,1
1,1,1,0,1,0,1,0.024569243,3.706259886,9.025013499,41.0665301,1
1,0,1,0,1,0,1,0.121407634,2.108601516,4.48168907,47.04925941,1
1,1,1,0,1,0,1,0.323025928,1.130022685,9.025013499,12.52100826,1
1,1,1,0,1,0,1,0.505713013,0.681785939,9.025013499,7.554403532,1
0,1,0,0,0,0,1,0.199055415,1.614172024,2.013752707,80.15741049,1
0,1,1,1,0,1,1,0.943810417,0.057829963,4.953032424,1.167566809,1
1,0,1,0,1,0,1,0.476361955,0.741577305,4.48168907,16.54682628,1
0,0,1,1,0,0,1,0.711835618,0.339908268,1.221402758,27.82933519,1
0,1,0,1,0,1,1,0.938278443,0.063708526,4.48168907,1.421529362,1
0,0,0,1,0,0,1,0.712465434,0.339023882,1.105170918,30.67614936,1
0,0,0,0,0,0,1,0.97379368,0.026555825,1,2.655582545,1
0,1,0,0,0,0,1,0.739385906,0.301935295,2.013752707,14.99366299,1
0,1,0,1,0,1,1,0.626311156,0.467907977,4.48168907,10.44043819,1
0,1,1,0,0,0,1,0.834919221,0.180420301,2.225540928,8.106806681,1
1,0,0,0,0,0,1,0.824037068,0.193539765,2.013752707,9.610900279,1
1,0,0,1,0,0,1,0.334791469,1.094247421,2.225540928,49.16770602,1
1,1,0,1,0,1,1,0.72791864,0.317565996,9.025013499,3.51873153,1
1,1,1,1,1,1,1,0.66099593,0.414007597,20.08553692,2.061222453,1
1,0,1,0,1,0,1,0.285364054,1.25398953,4.48168907,27.98028847,1
1,0,0,0,0,0,1,0.897009595,0.10868872,2.013752707,5.397322124,1
1,1,1,0,1,0,1,0.273933328,1.29487053,9.025013499,14.34757444,1
1,1,0,0,0,0,1,0.040220969,3.213366805,4.055199967,79.24064982,1
1,1,1,1,1,1,1,0.230958857,1.465515694,20.08553692,7.296373006,1
0,0,1,1,0,0,1,0.248774211,1.391209575,1.221402758,113.9026063,1
1,0,0,1,0,0,1,0.808093685,0.21307728,2.225540928,9.574179357,1
1,1,0,0,0,0,1,0.383615829,0.958113672,4.055199967,23.62679226,1
1,0,0,0,0,0,1,0.760941545,0.273198738,2.013752707,13.56664782,1
1,0,1,1,1,0,1,0.712196044,0.339402063,4.953032424,6.852409476,1
1,1,1,0,1,0,1,0.214552022,1.539203043,9.025013499,17.05485585,1
0,0,1,1,0,0,1,0.480878905,0.732139797,1.221402758,59.9425367,1
0,1,0,0,0,0,1,0.983816176,0.016316212,2.013752707,0.810239131,1
1,1,0,1,0,1,1,0.01077617,4.530418101,9.025013499,50.19846343,1
0,0,1,0,0,0,1,0.695547031,0.363056647,1.105170918,32.85072394,1
1,0,1,0,1,0,1,0.001112816,6.800861608,4.48168907,151.747734,1
0,0,1,1,0,0,1,0.184853397,1.688192218,1.221402758,138.2174886,1
0,0,1,1,0,0,1,0.721585295,0.326304688,1.221402758,26.71556831,1
1,1,1,1,1,1,1,0.311547176,1.166204505,20.08553692,5.806190343,1
0,1,1,0,0,0,1,0.760082989,0.274327656,2.225540928,12.32633615,1
0,1,0,1,0,1,1,0.683092285,0.381125311,4.48168907,8.504055164,1
1,1,0,0,0,0,1,0.676854682,0.390298679,4.055199967,9.624646922,1
1,1,1,1,1,1,1,0.181089801,1.708762235,20.08553692,8.507426222,1
1,0,1,0,1,0,1,0.787614709,0.238746256,4.48168907,5.327149035,1
0,1,0,1,0,1,1,0.475170647,0.744081283,4.48168907,16.60269757,1
1,0,1,1,1,0,1,0.598549838,0.513245486,4.953032424,10.36224766,1
1,1,0,1,0,1,1,0.979335831,0.02088066,9.025013499,0.231364311,1
0,1,1,0,0,0,1,0.473147418,0.748348273,2.225540928,33.62545545,1
0,0,1,1,0,0,1,0.186688465,1.678314016,1.221402758,137.4087298,1
0,0,1,1,0,0,1,0.00825803,4.796569184,1.221402758,392.70987,1
1,1,1,0,1,0,1,0.064914281,2.734687637,9.025013499,30.30120273,1
